goz, 2020-05-06, 2.89, 2.96, 3, 2.89, 1116448
nhf, 2020-05-06, 4.83, 4.82, 4.93, 4.79, 856653
mgg, 2020-05-06, 1.76, 1.755, 1.775, 1.74, 1398696
boq, 2020-05-06, 4.82, 4.75, 4.84, 4.72, 2084857
ptm, 2020-05-06, 3.43, 3.47, 3.47, 3.41, 854913
nan, 2020-05-06, 6.68, 6.72, 6.78, 6.64, 492932
clw, 2020-05-06, 4.08, 4.07, 4.12, 4.015, 1682464
cmw, 2020-05-06, 0.765, 0.75, 0.765, 0.74, 4337472
bkw, 2020-05-06, 13.19, 13.28, 13.41, 13.06, 335742
hta, 2020-05-06, 0.145, 0.14, 0.145, 0.14, 1642
nuf, 2020-05-06, 5.12, 5.09, 5.17, 5.02, 780815
lnk, 2020-05-06, 3.65, 3.6, 3.65, 3.54, 1194133
rwc, 2020-05-06, 2.45, 2.45, 2.47, 2.39, 2088377
ire, 2020-05-06, 10.88, 10.86, 11.1, 10.78, 515597
ioz, 2020-05-06, 22.11, 22.04, 22.12, 21.89, 268203
mp1, 2020-05-06, 12.3, 13.22, 13.54, 12.3, 755204
vvr, 2020-05-06, 2.33, 2.35, 2.35, 2.31, 1840817
whc, 2020-05-06, 1.795, 1.78, 1.82, 1.765, 7117751
flt, 2020-05-06, 10.25, 10, 10.25, 9.56, 2867924
voc, 2020-05-06, 2.83, 2.84, 2.88, 2.81, 1108078
nwl, 2020-05-06, 7.31, 7.33, 7.57, 7.2, 405401
sbm, 2020-05-06, 2.55, 2.53, 2.57, 2.49, 4711678
msb, 2020-05-06, 3.33, 3.69, 3.71, 3.25, 15917901
pdl, 2020-05-06, 5.28, 5.33, 5.38, 5.25, 783058
ioo, 2020-05-06, 76.99, 76.19, 76.99, 75.75, 21547
cqr, 2020-05-06, 3.07, 3.1, 3.15, 3.06, 2772205
slr, 2020-05-06, 1.925, 1.9, 1.955, 1.885, 4894664
csr, 2020-05-06, 3.5, 3.4, 3.5, 3.38, 2552032
abc, 2020-05-06, 2.49, 2.47, 2.52, 2.45, 2240358
abp, 2020-05-06, 2.45, 2.45, 2.46, 2.38, 926326
iph, 2020-05-06, 7.27, 7.25, 7.35, 7.16, 582834
dhg, 2020-05-06, 2.75, 2.85, 2.97, 2.73, 3425422
mff, 2020-05-06, 2.9, 2.89, 2.92, 2.86, 290526
bap, 2020-05-06, 4.87, 4.81, 4.94, 4.75, 1567414
skc, 2020-05-06, 2.39, 2.33, 2.39, 2.29, 1244574
hls, 2020-05-06, 2.45, 2.46, 2.47, 2.42, 1971337
pnv, 2020-05-06, 2.32, 2.41, 2.43, 2.3, 5253143
ifl, 2020-05-06, 4.3, 4.29, 4.3, 4.18, 1216245
bin, 2020-05-06, 2.36, 2.17, 2.38, 2.15, 4204794
tyr, 2020-05-06, 3.03, 2.98, 3.05, 2.86, 1974760
ivc, 2020-05-06, 10.58, 10.4, 10.64, 10.4, 439356
gor, 2020-05-06, 1.6, 1.585, 1.62, 1.555, 7758065
eld, 2020-05-06, 9.1, 9.06, 9.215, 9.01, 644094
tlt, 2020-05-06, 3, 3, 3, 3, 938
sgm, 2020-05-06, 6.7, 6.72, 6.77, 6.61, 525233
ppt, 2020-05-06, 28.5, 29.12, 29.38, 28.47, 154340
wam, 2020-05-06, 1.87, 1.88, 1.895, 1.87, 299292
aiz, 2020-05-06, 1.205, 1.18, 1.21, 1.175, 1153116
nsr, 2020-05-06, 1.57, 1.58, 1.6, 1.55, 16850632
bkl, 2020-05-06, 76, 77.04, 77.04, 75.41, 26059
vuk, 2020-05-06, 1.38, 1.36, 1.395, 1.35, 5178842
ctd, 2020-05-06, 12.01, 12, 12.05, 11.58, 509214
snz, 2020-05-06, 5.54, 5.54, 5.54, 5.54, 300
fnp, 2020-05-06, 4.38, 4.45, 4.45, 4.24, 1150558
sul, 2020-05-06, 6.22, 6.14, 6.33, 6.05, 1007402
lyc, 2020-05-06, 1.775, 1.815, 1.842, 1.75, 6649911
evt, 2020-05-06, 7.55, 7.41, 7.63, 7.4, 42608
ing, 2020-05-06, 3.21, 3.25, 3.28, 3.17, 1450600
pph, 2020-05-06, 4.96, 5.22, 5.24, 4.9, 1291726
mxt, 2020-05-06, 1.875, 1.85, 1.89, 1.85, 676296
bvs, 2020-05-06, 4.9, 4.8, 4.95, 4.74, 1121340
arb, 2020-05-06, 14.54, 14.45, 14.81, 14.41, 330442
zel, 2020-05-06, 3, 2.94, 3.06, 2.94, 134248
zim, 2020-05-06, 10.9, 10.9, 10.9, 10.9, 1
sm1, 2020-05-06, 6.55, 6.54, 6.59, 6.49, 27627
nhc, 2020-05-06, 1.4, 1.42, 1.427, 1.385, 2862158
cda, 2020-05-06, 6.6, 6.68, 6.68, 6.42, 416961
pru, 2020-05-06, 1, 0.995, 1.01, 0.98, 3610481
vhy, 2020-05-06, 46.49, 46.03, 46.49, 45.72, 38919
cgc, 2020-05-06, 2.86, 2.89, 2.95, 2.84, 1204126
ina, 2020-05-06, 3.6, 3.61, 3.71, 3.59, 1339513
ddr, 2020-05-06, 7.05, 7.18, 7.24, 6.98, 191661
iaf, 2020-05-06, 116.16, 116.06, 116.2, 115.95, 24788
ape, 2020-05-06, 4.4, 4.55, 4.61, 4.26, 1128254
cuv, 2020-05-06, 21.85, 23.27, 23.27, 21.71, 162063
crn, 2020-05-06, 1.13, 1.08, 1.145, 1.065, 580916
jhg, 2020-05-06, 28.7, 28.42, 28.83, 28.2, 340799
cen, 2020-05-06, 5.88, 5.82, 5.88, 5.82, 3339
bga, 2020-05-06, 4.89, 5.02, 5.05, 4.82, 618207
cip, 2020-05-06, 2.63, 2.62, 2.64, 2.595, 1269681
urw, 2020-05-06, 4.33, 4.31, 4.36, 4.27, 1051613
rms, 2020-05-06, 1.355, 1.35, 1.4, 1.325, 7205283
eml, 2020-05-06, 2.96, 3.07, 3.16, 2.96, 6895891
asb, 2020-05-06, 2.88, 2.85, 2.88, 2.78, 3370450
umg, 2020-05-06, 3.93, 4.02, 4.05, 3.87, 338589
z1p, 2020-05-06, 2.75, 2.82, 2.94, 2.7, 15835686
rsg, 2020-05-06, 0.92, 0.915, 0.93, 0.91, 6041925
cof, 2020-05-06, 1.93, 1.875, 1.935, 1.835, 794837
bki, 2020-05-06, 1.35, 1.34, 1.37, 1.335, 246876
ccp, 2020-05-06, 15.19, 14.71, 15.19, 14.6, 732632
avn, 2020-05-06, 1.745, 1.705, 1.745, 1.66, 469845
mvw, 2020-05-06, 24.8, 24.81, 24.86, 24.64, 153262
obl, 2020-05-06, 3.96, 3.95, 4.06, 3.77, 704827
avh, 2020-05-06, 0.44, 0.435, 0.445, 0.43, 5581737
aui, 2020-05-06, 7.66, 7.75, 7.75, 7.44, 4455
web, 2020-05-06, 2.73, 2.76, 2.78, 2.62, 4485749
mnd, 2020-05-06, 9.47, 9.9, 9.95, 9.39, 841403
ckf, 2020-05-06, 7.99, 7.66, 8.08, 7.65, 843339
cia, 2020-05-06, 1.85, 1.89, 1.905, 1.85, 284591
aub, 2020-05-06, 12.26, 11.9, 12.26, 11.84, 98532
wgx, 2020-05-06, 2.17, 2.19, 2.23, 2.15, 537895
mhh, 2020-05-06, 1.415, 1.41, 1.425, 1.395, 379316
dui, 2020-05-06, 4.07, 3.98, 4.07, 3.98, 57142
vg1, 2020-05-06, 2.115, 2.09, 2.115, 2.07, 254504
gma, 2020-05-06, 2.07, 2.08, 2.11, 2.03, 418213
fcl, 2020-05-06, 3.1, 3.16, 3.19, 3.06, 107227
ssm, 2020-05-06, 2.03, 2.07, 2.1, 2.03, 3642524
gnc, 2020-05-06, 3.55, 3.58, 3.61, 3.5, 1175412
lep, 2020-05-06, 4.16, 4.14, 4.16, 4.09, 134253
wle, 2020-05-06, 1.02, 1.015, 1.02, 1.01, 233268
lic, 2020-05-06, 7.75, 7.7, 7.75, 7.5, 46871
tgr, 2020-05-06, 3.73, 3.7, 3.76, 3.7, 551205
nws, 2020-05-06, 15.1, 15.61, 15.61, 15.1, 221525
cni, 2020-05-06, 1.63, 1.575, 1.675, 1.57, 1921725
nic, 2020-05-06, 0.56, 0.565, 0.565, 0.545, 55824704
kgn, 2020-05-06, 8.01, 8.29, 8.3, 7.98, 1017309
gud, 2020-05-06, 8.65, 8.55, 8.79, 8.5, 195110
lov, 2020-05-06, 7.06, 7.16, 7.34, 6.92, 346645
slk, 2020-05-06, 3.45, 3.58, 3.6, 3.45, 122765
jin, 2020-05-06, 11.9, 12.71, 12.72, 11.78, 762916
sfr, 2020-05-06, 4.17, 4.14, 4.24, 4.03, 1162334
nbi, 2020-05-06, 1.64, 1.635, 1.65, 1.62, 366217
agg, 2020-05-06, 8.22, 8.3, 8.35, 8.14, 16020
siq, 2020-05-06, 5.35, 5.25, 5.45, 5.13, 744711
ixj, 2020-05-06, 105, 105.18, 106.18, 104.5, 86741
shv, 2020-05-06, 7.45, 7.36, 7.5, 7.32, 268825
lsf, 2020-05-06, 1.095, 1.08, 1.105, 1.07, 1587122
mgx, 2020-05-06, 0.605, 0.6, 0.625, 0.6, 1628140
opt, 2020-05-06, 2.61, 2.59, 2.67, 2.49, 448039
coe, 2020-05-06, 0.43, 0.4, 0.437, 0.4, 4096478
vgi, 2020-05-06, 9.76, 9.79, 9.9, 9.7, 9586
cqe, 2020-05-06, 2.33, 2.28, 2.44, 2.26, 1356032
myx, 2020-05-06, 0.405, 0.425, 0.425, 0.4, 7792432
nea, 2020-05-06, 1.53, 1.66, 1.662, 1.515, 7369137
aac, 2020-05-06, 1.125, 1.115, 1.14, 1.105, 483243
waf, 2020-05-06, 0.765, 0.815, 0.84, 0.765, 8586781
gwa, 2020-05-06, 2.53, 2.6, 2.6, 2.52, 516954
era, 2020-05-06, 0.18, 0.18, 0.185, 0.18, 564368
nwh, 2020-05-06, 1.55, 1.46, 1.56, 1.45, 3980487
pni, 2020-05-06, 3.53, 3.61, 3.63, 3.47, 720511
rff, 2020-05-06, 1.92, 1.925, 1.94, 1.895, 488216
pgh, 2020-05-06, 1.88, 1.815, 1.925, 1.805, 439599
ax1, 2020-05-06, 1.21, 1.16, 1.22, 1.14, 3219921
kkc, 2020-05-06, 1.705, 1.65, 1.73, 1.605, 914537
arf, 2020-05-06, 2.12, 2.11, 2.17, 2.07, 333460
dtl, 2020-05-06, 4.19, 4.02, 4.23, 3.98, 328435
hm1, 2020-05-06, 2.83, 2.79, 2.83, 2.78, 133536
hub, 2020-05-06, 9.98, 9.89, 10.11, 9.82, 172252
psi, 2020-05-06, 2.26, 2.3, 2.35, 2.26, 122047
gem, 2020-05-06, 0.845, 0.895, 0.895, 0.822, 11643902
iem, 2020-05-06, 57, 56.25, 57, 55.73, 46922
iap, 2020-05-06, 1.01, 1.017, 1.025, 1.01, 194431
prn, 2020-05-06, 0.88, 0.945, 0.955, 0.865, 3365885
sig, 2020-05-06, 0.585, 0.575, 0.585, 0.57, 896717
idx, 2020-05-06, 3.2, 3.18, 3.2, 3.06, 1161885
ore, 2020-05-06, 2.1, 2.13, 2.15, 2.08, 1116296
eos, 2020-05-06, 4.25, 4.71, 4.71, 4.25, 1337423
pbh, 2020-05-06, 4.58, 4.33, 4.65, 4.24, 1173979
wsa, 2020-05-06, 2.1, 2.15, 2.17, 2.1, 1477621
maq, 2020-05-06, 27.1, 27.75, 27.75, 27.1, 5515
oml, 2020-05-06, 0.98, 0.96, 1.015, 0.94, 5773067
ifm, 2020-05-06, 1.645, 1.6, 1.65, 1.585, 1223037
ocl, 2020-05-06, 6.1, 6.24, 6.34, 6.1, 30067
mich, 2020-05-06, 2.76, 2.76, 2.77, 2.74, 553927
hsn, 2020-05-06, 2.83, 2.84, 2.84, 2.795, 234141
kmd, 2020-05-06, 0.815, 0.865, 0.895, 0.81, 8055612
cin, 2020-05-06, 20.93, 21.16, 21.16, 20.93, 9002
elo, 2020-05-06, 7.42, 7.95, 7.98, 7.33, 63470
api, 2020-05-06, 1.095, 1.07, 1.11, 1.07, 2976674
ahy, 2020-05-06, 1.02, 1, 1.025, 0.995, 246647
gdi, 2020-05-06, 1.02, 1.015, 1.04, 1.005, 888849
jms, 2020-05-06, 0.285, 0.275, 0.285, 0.265, 1657917
djw, 2020-05-06, 2.44, 2.45, 2.52, 2.44, 54401
iri, 2020-05-06, 3.19, 3.18, 3.25, 3.16, 241308
sfy, 2020-05-06, 49.44, 49.15, 49.44, 48.75, 48411
aef, 2020-05-06, 4.61, 4.74, 4.84, 4.61, 330181
ifn, 2020-05-06, 0.535, 0.52, 0.56, 0.52, 2483430
mms, 2020-05-06, 6.75, 7.16, 7.25, 6.49, 615551
iaa, 2020-05-06, 91.29, 92.19, 92.19, 91, 9095
ieu, 2020-05-06, 56.5, 56.56, 56.67, 55.61, 19283
mvp, 2020-05-06, 7.78, 7.54, 7.85, 7.54, 171408
hmc, 2020-05-06, 2.53, 2.58, 2.62, 2.5, 125634
jlg, 2020-05-06, 2.28, 2.22, 2.28, 2.21, 419906
bub, 2020-05-06, 0.955, 0.95, 0.98, 0.93, 21264278
opc, 2020-05-06, 4.53, 4.51, 4.6, 4.48, 21808
apl, 2020-05-06, 0.935, 0.94, 0.945, 0.93, 762467
vif, 2020-05-06, 51.77, 51.94, 52.05, 51.77, 31303
aqg, 2020-05-06, 8.2, 8.18, 8.26, 8.07, 159477
vg8, 2020-05-06, 2.13, 2.12, 2.13, 2.12, 109176
mah, 2020-05-06, 0.215, 0.22, 0.22, 0.215, 2534127
oph, 2020-05-06, 2.28, 2.29, 2.3, 2.27, 123408
pls, 2020-05-06, 0.21, 0.205, 0.21, 0.2, 5318510
slf, 2020-05-06, 9.78, 9.88, 9.88, 9.74, 273154
bwx, 2020-05-06, 3.59, 3.64, 3.67, 3.54, 120671
uwl, 2020-05-06, 1.475, 1.45, 1.49, 1.42, 491127
alk, 2020-05-06, 0.75, 0.745, 0.775, 0.735, 2251583
fgg, 2020-05-06, 1.11, 1.105, 1.125, 1.105, 482350
reg, 2020-05-06, 1.53, 1.45, 1.53, 1.44, 572746
pl8, 2020-05-06, 1.01, 0.98, 1.01, 0.98, 132907
oca, 2020-05-06, 0.73, 0.71, 0.73, 0.71, 40000
eqt, 2020-05-06, 20.6, 20.78, 20.82, 20.6, 7955
ccx, 2020-05-06, 2.22, 2.17, 2.32, 2.12, 537851
cmm, 2020-05-06, 1.305, 1.305, 1.345, 1.305, 406491
leg, 2020-05-06, 0.175, 0.175, 0.18, 0.175, 2674828
mnf, 2020-05-06, 4.92, 4.89, 4.94, 4.8, 34553
par, 2020-05-06, 1.88, 2.14, 2.16, 1.86, 2722148
akp, 2020-05-06, 14.7, 14.62, 14.95, 14.62, 13068
adi, 2020-05-06, 2.1, 2.11, 2.12, 2.07, 214474
whf, 2020-05-06, 4.45, 4.42, 4.5, 4.4, 50181
wgb, 2020-05-06, 1.93, 1.905, 1.93, 1.9, 219567
deg, 2020-05-06, 0.355, 0.355, 0.36, 0.35, 3101762
tpw, 2020-05-06, 3.66, 3.74, 3.8, 3.61, 2347624
ad8, 2020-05-06, 6.02, 5.94, 6.08, 5.7, 271791
hpi, 2020-05-06, 2.55, 2.54, 2.55, 2.45, 180448
pgg, 2020-05-06, 1.445, 1.445, 1.47, 1.44, 281453
bgl, 2020-05-06, 0.59, 0.61, 0.612, 0.59, 1828470
imd, 2020-05-06, 1.02, 1.03, 1.03, 0.975, 2247219
ppc, 2020-05-06, 0.79, 0.76, 0.795, 0.75, 287390
ehe, 2020-05-06, 1.45, 1.405, 1.47, 1.38, 1114220
ehl, 2020-05-06, 1.02, 0.99, 1.045, 0.982, 3302775
new, 2020-05-06, 1.07, 1.06, 1.095, 1.06, 239813
pci, 2020-05-06, 0.92, 0.935, 0.96, 0.92, 318121
spl, 2020-05-06, 0.99, 0.96, 1.005, 0.95, 688126
sgf, 2020-05-06, 1.39, 1.395, 1.43, 1.335, 230767
fxl, 2020-05-06, 0.92, 0.88, 0.925, 0.857, 2478184
vrl, 2020-05-06, 1.92, 1.84, 1.92, 1.8, 177245
fgx, 2020-05-06, 0.91, 0.905, 0.91, 0.9, 162015
moe, 2020-05-06, 2.4, 2.44, 2.47, 2.35, 848132
tbr, 2020-05-06, 6.58, 7.14, 7.15, 6.58, 21496
fsf, 2020-05-06, 3.49, 3.45, 3.49, 3.45, 13124
sxl, 2020-05-06, 0.135, 0.13, 0.135, 0.13, 9230934
pwh, 2020-05-06, 3.67, 3.69, 3.77, 3.61, 88271
tlx, 2020-05-06, 1.4, 1.4, 1.44, 1.365, 1088256
clv, 2020-05-06, 2.13, 2.15, 2.18, 2.07, 132777
bfg, 2020-05-06, 1.1, 1.115, 1.115, 1.085, 401277
nck, 2020-05-06, 4.45, 4.66, 4.73, 4.39, 314654
pai, 2020-05-06, 0.98, 0.965, 0.98, 0.962, 222823
mys, 2020-05-06, 3.85, 3.77, 3.87, 3.73, 44993
afp, 2020-05-06, 3.7, 3.6, 3.7, 3.6, 857
pmc, 2020-05-06, 1.21, 1.225, 1.225, 1.195, 374329
chn, 2020-05-06, 1.29, 1.26, 1.29, 1.25, 1658293
gci, 2020-05-06, 1.68, 1.72, 1.72, 1.68, 142656
cwp, 2020-05-06, 4.25, 4.23, 4.34, 4.18, 208137
eof, 2020-05-06, 2.83, 2.9, 2.93, 2.83, 116944
mir, 2020-05-06, 2.15, 2.11, 2.15, 2.11, 11036
bbn, 2020-05-06, 2.7, 2.6, 2.7, 2.58, 147733
rdc, 2020-05-06, 0.64, 0.64, 0.64, 0.63, 315137
ive, 2020-05-06, 86.86, 86.53, 86.97, 85.88, 4362
uos, 2020-05-06, 0.7, 0.7, 0.7, 0.695, 5828
rmc, 2020-05-06, 0.86, 0.87, 0.88, 0.85, 284973
aof, 2020-05-06, 2.02, 2.01, 2.03, 2.01, 15060
ht1, 2020-05-06, 1.14, 1.11, 1.19, 1.11, 24253
qri, 2020-05-06, 1.4, 1.41, 1.43, 1.4, 55244
pgf, 2020-05-06, 0.89, 0.885, 0.89, 0.865, 181824
afg, 2020-05-06, 1.47, 1.42, 1.48, 1.37, 908577
pwg, 2020-05-06, 0.88, 0.895, 0.895, 0.88, 20252
vht, 2020-05-06, 1.27, 1.3, 1.32, 1.255, 791460
kar, 2020-05-06, 0.57, 0.54, 0.59, 0.54, 7316372
aqr, 2020-05-06, 3.19, 3.23, 3.23, 3.18, 80596
ofx, 2020-05-06, 1.255, 1.25, 1.265, 1.235, 216406
gxy, 2020-05-06, 0.735, 0.72, 0.735, 0.715, 1231431
slc, 2020-05-06, 0.825, 0.845, 0.862, 0.82, 541965
ali, 2020-05-06, 2.12, 2.12, 2.14, 2.12, 79800
